UTC Time at End of Hour,Demand (MW),Net Generation (MW)
2020-07-20,862061.0,893303.0
2020-07-21,855130.0,891793.0
2020-07-22,816352.0,854976.0
2020-07-23,826052.0,855821.0
2020-07-24,791658.0,818591.0
2020-07-25,749376.0,771854.0
2020-07-26,714498.0,740666.0
2020-07-27,796138.0,825104.0
2020-07-28,807560.0,840190.0
2020-07-29,777022.0,811131.0
2020-07-30,801663.0,825388.0
2020-07-31,835884.0,856456.0
2020-08-01,795843.0,816353.0
2020-08-02,782078.0,791253.0
2020-08-03,803119.0,814834.0
2020-08-04,790815.0,798914.0
2020-08-05,814905.0,819315.0
2020-08-06,820350.0,830599.0
2020-08-07,811542.0,818978.0
2020-08-08,783919.0,784169.0
2020-08-09,789181.0,796093.0
2020-08-10,821435.0,841419.0
2020-08-11,799738.0,824369.0
2020-08-12,824717.0,836014.0
2020-08-13,813867.0,827464.0
2020-08-14,784362.0,804374.0
2020-08-15,735192.0,749444.0
2020-08-16,741706.0,747819.0
2020-08-17,801566.0,807352.0
2020-08-18,793994.0,798690.0
2020-08-19,787160.0,786247.0
2020-08-20,729313.0,736012.0
2020-08-21,700944.0,713679.0
2020-08-22,684124.0,698636.0
2020-08-23,690594.0,712205.0
2020-08-24,730863.0,759690.0
2020-08-25,733347.0,768513.0
2020-08-26,776746.0,806418.0
2020-08-27,807723.0,835136.0
2020-08-28,798808.0,819895.0
2020-08-29,744501.0,760847.0
2020-08-30,756473.0,760714.0
2020-08-31,773112.0,772455.0
2020-09-01,814649.0,811379.0
2020-09-02,840934.0,848064.0
2020-09-03,834516.0,844861.0
2020-09-04,832918.0,848175.0
2020-09-05,774150.0,778673.0
2020-09-06,684905.0,684535.0
2020-09-07,660793.0,668432.0
2020-09-08,714647.0,720657.0
2020-09-09,729041.0,739552.0
2020-09-10,759693.0,779340.0
2020-09-11,784175.0,804553.0
2020-09-12,751729.0,762746.0
2020-09-13,725424.0,738873.0
2020-09-14,748647.0,768105.0
2020-09-15,697224.0,722168.0
2020-09-16,584956.0,621165.0
2020-09-17,599186.0,638751.0
2020-09-18,640098.0,675749.0
2020-09-19,578401.0,602195.0
2020-09-20,520383.0,539891.0
2020-09-21,542478.0,564685.0
2020-09-22,553952.0,579262.0
2020-09-23,581654.0,612979.0
2020-09-24,603933.0,631964.0
2020-09-25,628151.0,646929.0
2020-09-26,619406.0,632625.0
2020-09-27,620019.0,627183.0
2020-09-28,677223.0,680385.0
2020-09-29,607173.0,625807.0
2020-09-30,554257.0,577981.0
2020-10-01,572643.0,594286.0
2020-10-02,556622.0,575479.0
2020-10-03,513158.0,531793.0
2020-10-04,501241.0,524938.0
2020-10-05,551455.0,569157.0
2020-10-06,583412.0,595978.0
2020-10-07,630393.0,634464.0
2020-10-08,645774.0,643644.0
2020-10-09,632339.0,629632.0
2020-10-10,604672.0,607640.0
2020-10-11,599619.0,599825.0
2020-10-12,637213.0,640745.0
2020-10-13,652871.0,656168.0
2020-10-14,603215.0,614242.0
2020-10-15,616195.0,613397.0
2020-10-16,589082.0,587002.0
2020-10-17,521159.0,525321.0
2020-10-18,512699.0,516256.0
2020-10-19,572707.0,585203.0
2020-10-20,598972.0,610226.0
2020-10-21,622556.0,631086.0
2020-10-22,630933.0,632155.0
2020-10-23,635344.0,633983.0
2020-10-24,583503.0,594459.0
2020-10-25,547697.0,558508.0
2020-10-26,584928.0,607216.0
2020-10-27,606372.0,635351.0
2020-10-28,631031.0,654426.0
2020-10-29,589379.0,614867.0
2020-10-30,510157.0,543292.0
2020-10-31,504173.0,523071.0
2020-11-01,492909.0,516802.0
2020-11-02,545350.0,566945.0
2020-11-03,609143.0,624066.0
2020-11-04,588399.0,607871.0
2020-11-05,570027.0,587198.0
2020-11-06,563151.0,581011.0
2020-11-07,535291.0,539937.0
2020-11-08,529868.0,529117.0
2020-11-09,578323.0,578236.0
2020-11-10,602000.0,602759.0
2020-11-11,621976.0,620476.0
2020-11-12,615106.0,607619.0
2020-11-13,566357.0,566979.0
2020-11-14,526710.0,526146.0
2020-11-15,520079.0,519299.0
2020-11-16,563306.0,563979.0
2020-11-17,606698.0,611294.0
2020-11-18,618362.0,619082.0
2020-11-19,629554.0,633551.0
2020-11-20,600411.0,609798.0
2020-11-21,541547.0,551007.0
2020-11-22,521862.0,531112.0
2020-11-23,551096.0,554187.0
2020-11-24,613135.0,616963.0
2020-11-25,582308.0,590119.0
2020-11-26,540873.0,548279.0
2020-11-27,507651.0,514854.0
2020-11-28,504971.0,514465.0
2020-11-29,520973.0,527410.0
2020-11-30,599270.0,606232.0
2020-12-01,764402.0,755931.0
2020-12-02,789893.0,785056.0
2020-12-03,741751.0,755263.0
2020-12-04,634534.0,651439.0
2020-12-05,642270.0,642321.0
2020-12-06,623378.0,624653.0
2020-12-07,642530.0,649113.0
2020-12-08,765258.0,770819.0
2020-12-09,742558.0,760774.0
2020-12-10,663460.0,675980.0
2020-12-11,634205.0,643261.0
2020-12-12,568269.0,561705.0
2020-12-13,529025.0,521245.0
2020-12-14,574168.0,580035.0
2020-12-15,697671.0,705970.0
2020-12-16,693287.0,701420.0
2020-12-17,755772.0,725115.0
2020-12-18,822307.0,778554.0
2020-12-19,750111.0,735808.0
2020-12-20,620747.0,621679.0
2020-12-21,629164.0,627211.0
2020-12-22,660195.0,654521.0
2020-12-23,667623.0,662586.0
2020-12-24,592085.0,586596.0
2020-12-25,762616.0,745474.0
2020-12-26,793392.0,770204.0
2020-12-27,742109.0,729879.0
2020-12-28,690327.0,684243.0
2020-12-29,631703.0,641241.0
2020-12-30,601585.0,615704.0
2020-12-31,579657.0,589805.0
2021-01-01,521936.0,525080.0
2021-01-02,513651.0,520625.0
2021-01-03,562774.0,567429.0
2021-01-04,689928.0,681731.0
2021-01-05,657866.0,663876.0
2021-01-06,708940.0,699441.0
2021-01-07,718787.0,707853.0
2021-01-08,730048.0,729545.0
2021-01-09,763619.0,754022.0
2021-01-10,785847.0,756124.0
2021-01-11,755797.0,752656.0
2021-01-12,747197.0,748246.0
2021-01-13,784494.0,775689.0
2021-01-14,770922.0,757380.0
2021-01-15,674831.0,669560.0
2021-01-16,710729.0,699239.0
2021-01-17,734871.0,724409.0
2021-01-18,713324.0,713190.0
2021-01-19,748696.0,748028.0
2021-01-20,649461.0,653525.0
2021-01-21,642180.0,644808.0
2021-01-22,623024.0,619451.0
2021-01-23,626481.0,620285.0
2021-01-24,590496.0,591690.0
2021-01-25,583392.0,588296.0
2021-01-26,563600.0,575784.0
2021-01-27,571662.0,587165.0
2021-01-28,670729.0,674803.0
2021-01-29,760628.0,761079.0
2021-01-30,711195.0,708390.0
2021-01-31,608715.0,601030.0
2021-02-01,700614.0,691014.0
2021-02-02,806082.0,785834.0
2021-02-03,790948.0,776442.0
2021-02-04,780491.0,762509.0
2021-02-05,645624.0,646859.0
2021-02-06,690650.0,673827.0
2021-02-07,679293.0,658314.0
2021-02-08,715143.0,703906.0
2021-02-09,619179.0,619544.0
2021-02-10,597596.0,603161.0
2021-02-11,579670.0,590264.0
2021-02-12,613657.0,630110.0
2021-02-13,678353.0,690849.0
2021-02-14,684387.0,692945.0
2021-02-15,712960.0,725724.0
2021-02-16,818863.0,833527.0
2021-02-17,875244.0,902623.0
2021-02-18,716800.0,751406.0
2021-02-19,738410.0,769804.0
2021-02-20,741290.0,766568.0
2021-02-21,688918.0,707981.0
2021-02-22,605453.0,635830.0
2021-02-23,634915.0,650241.0
2021-02-24,614899.0,620294.0
2021-02-25,576530.0,587128.0
2021-02-26,570164.0,580717.0
2021-02-27,552743.0,555203.0
2021-02-28,525601.0,527104.0
2021-03-01,551684.0,548180.0
2021-03-02,617951.0,604609.0
2021-03-03,660020.0,643151.0
2021-03-04,621089.0,609969.0
2021-03-05,592340.0,583117.0
2021-03-06,564248.0,562752.0
2021-03-07,597469.0,586537.0
2021-03-08,630527.0,613132.0
2021-03-09,620639.0,598397.0
2021-03-10,591477.0,571576.0
2021-03-11,566809.0,558422.0
2021-03-12,560416.0,559669.0
2021-03-13,526629.0,529082.0
2021-03-14,517015.0,519511.0
2021-03-15,549653.0,551247.0
2021-03-16,580890.0,580376.0
2021-03-17,592992.0,581445.0
2021-03-18,564180.0,557595.0
2021-03-19,579191.0,575056.0
2021-03-20,563838.0,549360.0
2021-03-21,554809.0,540302.0
2021-03-22,560365.0,557610.0
2021-03-23,554307.0,554164.0
2021-03-24,556093.0,552548.0
2021-03-25,565930.0,563902.0
2021-03-26,582883.0,585128.0
2021-03-27,569693.0,575550.0
2021-03-28,549077.0,555386.0
2021-03-29,546607.0,563526.0
2021-03-30,562294.0,575966.0
2021-03-31,578981.0,595052.0
2021-04-01,588323.0,603411.0
2021-04-02,625810.0,623100.0
2021-04-03,591011.0,596972.0
2021-04-04,538607.0,540574.0
2021-04-05,542377.0,540288.0
2021-04-06,557200.0,558069.0
2021-04-07,569558.0,575441.0
2021-04-08,574505.0,580331.0
2021-04-09,557440.0,563503.0
2021-04-10,519127.0,526792.0
2021-04-11,511754.0,520862.0
2021-04-12,559263.0,563015.0
2021-04-13,590387.0,585111.0
2021-04-14,580146.0,589233.0
2021-04-15,561469.0,577988.0
2021-04-16,541914.0,555958.0
2021-04-17,509932.0,516895.0
2021-04-18,504111.0,510956.0
2021-04-19,537762.0,540421.0
2021-04-20,555147.0,558295.0
2021-04-21,550194.0,561577.0
2021-04-22,575513.0,582005.0
2021-04-23,559419.0,556245.0
2021-04-24,523791.0,526676.0
2021-04-25,506094.0,510066.0
2021-04-26,555637.0,557854.0
2021-04-27,598137.0,590855.0
2021-04-28,628543.0,622462.0
2021-04-29,634791.0,628392.0
2021-04-30,621729.0,607522.0
2021-05-01,557122.0,535281.0
2021-05-02,550633.0,529331.0
2021-05-03,626449.0,613288.0
2021-05-04,654243.0,649184.0
2021-05-05,599739.0,600000.0
2021-05-06,590881.0,590654.0
2021-05-07,562439.0,554717.0
2021-05-08,527877.0,514084.0
2021-05-09,543823.0,524059.0
2021-05-10,606340.0,601853.0
2021-05-11,616242.0,617717.0
2021-05-12,588992.0,598577.0
2021-05-13,565292.0,572751.0
2021-05-14,562508.0,557206.0
2021-05-15,537144.0,534541.0
2021-05-16,537696.0,532862.0
2021-05-17,598564.0,593218.0
2021-05-18,625086.0,617853.0
2021-05-19,642630.0,643270.0
2021-05-20,652817.0,653572.0
2021-05-21,652487.0,655257.0
2021-05-22,636276.0,638376.0
2021-05-23,640048.0,650802.0
2021-05-24,717236.0,737965.0
2021-05-25,758815.0,773509.0
2021-05-26,758844.0,776095.0
2021-05-27,751753.0,766254.0
2021-05-28,744208.0,756870.0
2021-05-29,642459.0,642780.0
2021-05-30,561959.0,564582.0
2021-05-31,579552.0,581807.0
2021-06-01,650026.0,668772.0
2021-06-02,685792.0,696373.0
2021-06-03,706786.0,711306.0
2021-06-04,717158.0,721477.0
2021-06-05,699198.0,705363.0
2021-06-06,678789.0,687203.0
2021-06-07,714945.0,726370.0
2021-06-08,740951.0,754631.0
2021-06-09,742167.0,762077.0
2021-06-10,741654.0,762987.0
2021-06-11,748260.0,769660.0
2021-06-12,736238.0,749531.0
2021-06-13,713647.0,722966.0
2021-06-14,785878.0,792054.0
2021-06-15,815567.0,820317.0
2021-06-16,756844.0,762135.0
2021-06-17,744828.0,745382.0
2021-06-18,761404.0,762261.0
2021-06-19,680771.0,695514.0
2021-06-20,655465.0,672011.0
2021-06-21,746404.0,755332.0
2021-06-22,711591.0,718903.0
2021-06-23,704895.0,705061.0
2021-06-24,741902.0,742822.0
2021-06-25,727637.0,733081.0
2021-06-26,712248.0,727392.0
2021-06-27,730646.0,748876.0
2021-06-28,780297.0,810723.0
2021-06-29,785755.0,813633.0
2021-06-30,781375.0,807234.0
2021-07-01,768881.0,780556.0
2021-07-02,738344.0,735476.0
2021-07-03,682844.0,669223.0
2021-07-04,662444.0,657664.0
2021-07-05,696689.0,702744.0
2021-07-06,743029.0,756956.0
2021-07-07,737874.0,752660.0
2021-07-08,740627.0,746684.0
2021-07-09,768733.0,773389.0
2021-07-10,712793.0,727416.0
2021-07-11,704471.0,716644.0
2021-07-12,728024.0,751467.0
2021-07-13,730699.0,751017.0
2021-07-14,777004.0,793452.0
2021-07-15,808393.0,832637.0
2021-07-16,805955.0,833139.0
2021-07-17,759505.0,781513.0
2021-07-18,710432.0,726471.0
2021-07-19,726949.0,749826.0
2021-07-20,719805.0,750863.0
2021-07-21,749896.0,777843.0
2021-07-22,810360.0,835655.0
2021-07-23,826235.0,845074.0
2021-07-24,783637.0,798137.0
2021-07-25,787447.0,800245.0
2021-07-26,846241.0,868750.0
2021-07-27,854861.0,883199.0
2021-07-28,828926.0,862025.0
2021-07-29,876171.0,911072.0
2021-07-30,878817.8399999996,915283.0
2021-07-31,854306.0,873458.0
2021-08-01,808126.0,814210.0
2021-08-02,802964.0,821832.0
2021-08-03,756755.0,782494.0
2021-08-04,749340.0,770369.0
2021-08-05,757918.0,773384.0
2021-08-06,761465.0,779019.0
2021-08-07,749951.0,756006.0
2021-08-08,744919.0,757355.0
2021-08-09,827481.0,850844.0
2021-08-10,850270.0,869197.0
2021-08-11,828246.0,853360.0
2021-08-12,801916.0,841888.0
2021-08-13,837281.0,868876.0
2021-08-14,818016.0,833107.0
2021-08-15,746733.0,758579.0
2021-08-16,764498.0,773132.0
2021-08-17,747208.0,772732.0
2021-08-18,808597.0,825714.0
2021-08-19,845114.0,867068.0
2021-08-20,798965.0,823786.0
2021-08-21,758850.0,784152.0
2021-08-22,758316.0,779181.0
2021-08-23,824172.0,839369.0
2021-08-24,849438.0,880267.0
2021-08-25,857574.0,894586.0
2021-08-26,815483.0,844317.0
2021-08-27,817301.0,843457.0
2021-08-28,769118.0,796043.0
2021-08-29,756309.0,785752.0
2021-08-30,759841.0,802906.0
2021-08-31,737104.0,769457.0
2021-09-01,763597.0,786201.0
2021-09-02,757665.0,771773.0
2021-09-03,730656.0,740229.0
2021-09-04,669951.0,680277.0
2021-09-05,669417.0,679460.0
2021-09-06,708154.0,719685.0
2021-09-07,745291.0,750100.0
2021-09-08,753275.0,762386.0
2021-09-09,732443.0,735045.0
2021-09-10,671609.0,683784.0
2021-09-11,646330.0,660396.0
2021-09-12,667425.0,674512.0
2021-09-13,718068.0,732192.0
2021-09-14,734697.0,748285.0
2021-09-15,695824.0,706674.0
2021-09-16,665309.0,679020.0
2021-09-17,692123.0,701824.0
2021-09-18,682722.0,689525.0
2021-09-19,660733.0,665729.0
2021-09-20,699209.0,699633.0
2021-09-21,728531.0,726916.0
2021-09-22,702501.0,701732.0
2021-09-23,593807.0,606285.0
2021-09-24,577874.0,583364.0
2021-09-25,562861.0,575176.0
2021-09-26,570421.0,572840.0
2021-09-27,633951.0,637614.0
2021-09-28,668395.0,670092.0
2021-09-29,688875.0,693491.0
2021-09-30,682633.0,681688.0
2021-10-01,693409.0,693428.0
2021-10-02,656075.0,651701.0
2021-10-03,620165.0,619792.0
2021-10-04,653004.0,648425.0
2021-10-05,643983.0,643821.0
2021-10-06,650617.0,647906.0
2021-10-07,669273.0,670188.0
2021-10-08,677870.0,689520.0
2021-10-09,626567.0,628064.0
2021-10-10,612455.0,621250.0
2021-10-11,642230.0,657878.0
2021-10-12,660218.0,675429.0
2021-10-13,666984.0,688609.0
2021-10-14,672660.0,694780.0
2021-10-15,682922.0,692420.0
2021-10-16,616165.0,626754.0
2021-10-17,516493.0,537206.0
2021-10-18,555174.0,566785.0
2021-10-19,580303.0,605261.0
2021-10-20,593860.0,615030.0
2021-10-21,607009.0,635655.0
2021-10-22,614908.0,647040.0
2021-10-23,554896.0,588209.0
2021-10-24,532351.0,559784.0
2021-10-25,596544.0,627124.0
2021-10-26,594235.0,623694.0
2021-10-27,579513.0,606789.0
2021-10-28,584298.0,605687.0
2021-10-29,568027.0,594351.0
2021-10-30,543594.0,574881.0
2021-10-31,529036.0,559135.0
2021-11-01,569335.0,598166.0
2021-11-02,581895.0,609958.0
2021-11-03,588394.0,622281.0
2021-11-04,606342.0,645088.0
2021-11-05,620116.0,657161.0
2021-11-06,604321.0,624869.0
2021-11-07,577557.0,594958.0
2021-11-08,607110.0,630561.0
2021-11-09,608492.0,637836.0
2021-11-10,587622.0,598197.0
2021-11-11,579294.0,575275.0
2021-11-12,571353.0,586724.0
2021-11-13,565777.0,596656.0
2021-11-14,620442.0,651873.0
2021-11-15,599057.0,627849.0
2021-11-16,625681.0,666057.0
2021-11-17,601812.0,627648.0
2021-11-18,593852.0,624813.0
2021-11-19,617680.0,661864.0
2021-11-20,632387.0,682859.0
2021-11-21,579476.0,617065.0
2021-11-22,573152.0,612880.0
2021-11-23,678368.0,706426.0
2021-11-24,727625.0,746317.0
2021-11-25,640551.0,664089.0
2021-11-26,543476.0,581066.0
2021-11-27,653240.0,677531.0
2021-11-28,617729.0,644333.0
2021-11-29,672711.0,701821.0
2021-11-30,723855.0,743209.0
2021-12-01,663906.0,681207.0
2021-12-02,631643.0,648615.0
2021-12-03,605253.0,630363.0
2021-12-04,566070.0,597839.0
2021-12-05,542274.0,554753.0
2021-12-06,582645.0,595407.0
2021-12-07,638480.0,677139.0
2021-12-08,644977.0,684235.0
2021-12-09,691536.0,725125.0
2021-12-10,640646.0,666235.0
2021-12-11,579652.0,585439.0
2021-12-12,585859.0,604640.0
2021-12-13,678268.0,709710.0
2021-12-14,680955.0,708126.0
2021-12-15,645140.0,649643.0
2021-12-16,611412.0,622539.0
2021-12-17,594165.0,601766.0
2021-12-18,563162.0,563825.0
2021-12-19,547859.0,565450.0
2021-12-20,685467.0,708679.0
2021-12-21,730948.0,734280.0
2021-12-22,719141.0,716845.0
2021-12-23,714696.0,720140.0
2021-12-24,647244.0,640035.0
2021-12-25,529502.0,530288.0
2021-12-26,498163.0,499064.0
2021-12-27,538233.0,542695.0
2021-12-28,561198.0,569869.0
2021-12-29,569753.0,583372.0
2021-12-30,579581.0,588565.0
2021-12-31,560471.0,562995.0
2022-01-01,3394795.0,538148.0
2022-01-02,4555369.0,529756.0
2022-01-03,4675392.0,660031.0
2022-01-04,4743702.2,770971.0
2022-01-05,4707517.0,676949.0
2022-01-06,4693444.0,675729.0
2022-01-07,4743702.2,739393.0
2022-01-08,4743702.2,729847.0
2022-01-09,4635921.0,602026.0
2022-01-10,4652179.0,629838.0
2022-01-11,4743702.2,764382.0
2022-01-12,4743702.2,773069.0
2022-01-13,4742588.0,720151.0
2022-01-14,4699494.0,682037.0
2022-01-15,4686271.0,660567.0
2022-01-16,4731371.0,715808.0
2022-01-17,4743702.2,793106.0
2022-01-18,4743702.2,820766.0
2022-01-19,4743702.2,747603.0
2022-01-20,4691329.0,695150.0
2022-01-21,4743702.2,832916.0
2022-01-22,4743702.2,827728.0
2022-01-23,4743702.2,836720.0
2022-01-24,4743702.2,789508.0
2022-01-25,4714920.0,689267.0
2022-01-26,4743702.2,749972.0
2022-01-27,4743702.2,784389.0
2022-01-28,4743702.2,767721.0
2022-01-29,4743702.2,833799.0
2022-01-30,4743702.2,831436.0
2022-01-31,4743702.2,741713.0
2022-02-01,4738470.0,695953.0
2022-02-02,4676113.0,638731.0
2022-02-03,4642290.0,616718.0
2022-02-04,4654531.0,636115.0
2022-02-05,4743702.2,757633.0
2022-02-06,4743702.2,746819.0
2022-02-07,4743702.2,733102.0
2022-02-08,4743702.2,745852.0
2022-02-09,4743702.2,742919.0
2022-02-10,4719762.0,694173.0
2022-02-11,4682974.0,650087.0
2022-02-12,4623416.0,588516.0
2022-02-13,4634981.0,606136.0
2022-02-14,4743702.2,747954.0
2022-02-15,4743702.2,733876.0
2022-02-16,4667457.0,642128.0
2022-02-17,4606272.0,580777.0
2022-02-18,4621858.0,614301.0
2022-02-19,4714950.0,702138.0
2022-02-20,4677819.0,662498.0
2022-02-21,4640271.0,617331.0
2022-02-22,4623884.0,602130.0
2022-02-23,4606217.0,590716.0
2022-02-24,4610713.0,604188.0
2022-02-25,4600556.0,600070.0
2022-02-26,4586870.0,587522.0
2022-02-27,4566746.0,568369.0
2022-02-28,4613728.0,617570.0
2022-03-01,4626882.0,625935.0
2022-03-02,4607523.0,609239.0
2022-03-03,4581689.0,576890.0
2022-03-04,4566040.0,561336.0
2022-03-05,1663814.0,162180.0
2022-03-06,136689.0,0.0
